process_code,process_name,endpoint,node_no,state_code,business_node,employee_duty,center_duty,tech_duty,data_object,domain_event,node_output
P095,宣传物料制作,技术后台端,7,S07,版权检查,查看/配合,监督/协同,配置支撑/留痕,P095_S07,P095.stage.07.completed,节点结果、附件、状态事件、通知与审计记录
P095,宣传物料制作,技术后台端,8,S08,定稿交付,查看/配合,监督/协同,配置支撑/留痕,P095_S08,P095.stage.08.completed,节点结果、附件、状态事件、通知与审计记录
P095,宣传物料制作,技术后台端,9,S09,资产入库,查看/配合,监督/协同,配置支撑/留痕,P095_S09,P095.stage.09.completed,节点结果、附件、状态事件、通知与审计记录
P096,拍摄任务,技术后台端,1,S01,拍摄需求,主办/填写,监督/协同,配置支撑/留痕,P096_S01,P096.stage.01.completed,节点结果、附件、状态事件、通知与审计记录
P096,拍摄任务,技术后台端,2,S02,人员场地授权,查看/配合,监督/协同,配置支撑/留痕,P096_S02,P096.stage.02.completed,节点结果、附件、状态事件、通知与审计记录
P096,拍摄任务,技术后台端,3,S03,脚本与清单,查看/配合,监督/协同,配置支撑/留痕,P096_S03,P096.stage.03.completed,节点结果、附件、状态事件、通知与审计记录
P096,拍摄任务,技术后台端,4,S04,执行,主办/填写,监督/协同,配置支撑/留痕,P096_S04,P096.stage.04.completed,节点结果、附件、状态事件、通知与审计记录
P096,拍摄任务,技术后台端,5,S05,素材回收,查看/配合,监督/协同,配置支撑/留痕,P096_S05,P096.stage.05.completed,节点结果、附件、状态事件、通知与审计记录
P096,拍摄任务,技术后台端,6,S06,筛选后期,查看/配合,监督/协同,配置支撑/留痕,P096_S06,P096.stage.06.completed,节点结果、附件、状态事件、通知与审计记录
P096,拍摄任务,技术后台端,7,S07,审核,查看/配合,主办/决策,配置支撑/留痕,P096_S07,P096.stage.07.completed,节点结果、附件、状态事件、通知与审计记录
P096,拍摄任务,技术后台端,8,S08,归档,查看/配合,主办/决策,配置支撑/留痕,P096_S08,P096.stage.08.completed,节点结果、附件、状态事件、通知与审计记录
P097,返工变更,技术后台端,1,S01,变更申请,主办/填写,监督/协同,配置支撑/留痕,P097_S01,P097.stage.01.completed,节点结果、附件、状态事件、通知与审计记录
P097,返工变更,技术后台端,2,S02,影响分析,查看/配合,监督/协同,配置支撑/留痕,P097_S02,P097.stage.02.completed,节点结果、附件、状态事件、通知与审计记录
P097,返工变更,技术后台端,3,S03,版本冻结,查看/配合,监督/协同,配置支撑/留痕,P097_S03,P097.stage.03.completed,节点结果、附件、状态事件、通知与审计记录
P097,返工变更,技术后台端,4,S04,返工,查看/配合,监督/协同,配置支撑/留痕,P097_S04,P097.stage.04.completed,节点结果、附件、状态事件、通知与审计记录
P097,返工变更,技术后台端,5,S05,重新审核,查看/配合,主办/决策,配置支撑/留痕,P097_S05,P097.stage.05.completed,节点结果、附件、状态事件、通知与审计记录
P097,返工变更,技术后台端,6,S06,替换交付,查看/配合,监督/协同,配置支撑/留痕,P097_S06,P097.stage.06.completed,节点结果、附件、状态事件、通知与审计记录
P097,返工变更,技术后台端,7,S07,旧版停用,查看/配合,监督/协同,配置支撑/留痕,P097_S07,P097.stage.07.completed,节点结果、附件、状态事件、通知与审计记录
P098,策划项目,技术后台端,1,S01,需求,查看/配合,监督/协同,配置支撑/留痕,P098_S01,P098.stage.01.completed,节点结果、附件、状态事件、通知与审计记录
P098,策划项目,技术后台端,2,S02,初评,查看/配合,监督/协同,配置支撑/留痕,P098_S02,P098.stage.02.completed,节点结果、附件、状态事件、通知与审计记录
P098,策划项目,技术后台端,3,S03,立项,查看/配合,监督/协同,配置支撑/留痕,P098_S03,P098.stage.03.completed,节点结果、附件、状态事件、通知与审计记录
P098,策划项目,技术后台端,4,S04,调研,查看/配合,监督/协同,配置支撑/留痕,P098_S04,P098.stage.04.completed,节点结果、附件、状态事件、通知与审计记录
P098,策划项目,技术后台端,5,S05,方案,查看/配合,监督/协同,配置支撑/留痕,P098_S05,P098.stage.05.completed,节点结果、附件、状态事件、通知与审计记录
P098,策划项目,技术后台端,6,S06,评审,查看/配合,主办/决策,配置支撑/留痕,P098_S06,P098.stage.06.completed,节点结果、附件、状态事件、通知与审计记录
P098,策划项目,技术后台端,7,S07,预算资源确认,主办/填写,主办/决策,配置支撑/留痕,P098_S07,P098.stage.07.completed,节点结果、附件、状态事件、通知与审计记录
P098,策划项目,技术后台端,8,S08,批准,查看/配合,主办/决策,配置支撑/留痕,P098_S08,P098.stage.08.completed,节点结果、附件、状态事件、通知与审计记录
P098,策划项目,技术后台端,9,S09,执行移交,主办/填写,监督/协同,配置支撑/留痕,P098_S09,P098.stage.09.completed,节点结果、附件、状态事件、通知与审计记录
P098,策划项目,技术后台端,10,S10,验收复盘,查看/配合,主办/决策,配置支撑/留痕,P098_S10,P098.stage.10.completed,节点结果、附件、状态事件、通知与审计记录
P099,方案变更,技术后台端,1,S01,变更申请,主办/填写,监督/协同,配置支撑/留痕,P099_S01,P099.stage.01.completed,节点结果、附件、状态事件、通知与审计记录
P099,方案变更,技术后台端,2,S02,原因与影响,查看/配合,监督/协同,配置支撑/留痕,P099_S02,P099.stage.02.completed,节点结果、附件、状态事件、通知与审计记录
P099,方案变更,技术后台端,3,S03,受影响中心会签,查看/配合,监督/协同,配置支撑/留痕,P099_S03,P099.stage.03.completed,节点结果、附件、状态事件、通知与审计记录
P099,方案变更,技术后台端,4,S04,新版本批准,查看/配合,主办/决策,配置支撑/留痕,P099_S04,P099.stage.04.completed,节点结果、附件、状态事件、通知与审计记录
P099,方案变更,技术后台端,5,S05,任务和预算同步,查看/配合,监督/协同,系统自动/技术保障,P099_S05,P099.stage.05.completed,节点结果、附件、状态事件、通知与审计记录
P099,方案变更,技术后台端,6,S06,旧版停用,查看/配合,监督/协同,配置支撑/留痕,P099_S06,P099.stage.06.completed,节点结果、附件、状态事件、通知与审计记录
P100,活动策划移交,技术后台端,1,S01,活动目标,查看/配合,监督/协同,配置支撑/留痕,P100_S01,P100.stage.01.completed,节点结果、附件、状态事件、通知与审计记录
P100,活动策划移交,技术后台端,2,S02,方案和流程,查看/配合,监督/协同,配置支撑/留痕,P100_S02,P100.stage.02.completed,节点结果、附件、状态事件、通知与审计记录
P100,活动策划移交,技术后台端,3,S03,人员资源清单,查看/配合,主办/决策,配置支撑/留痕,P100_S03,P100.stage.03.completed,节点结果、附件、状态事件、通知与审计记录
P100,活动策划移交,技术后台端,4,S04,行政活动主单,查看/配合,监督/协同,配置支撑/留痕,P100_S04,P100.stage.04.completed,节点结果、附件、状态事件、通知与审计记录
P100,活动策划移交,技术后台端,5,S05,现场执行,主办/填写,监督/协同,配置支撑/留痕,P100_S05,P100.stage.05.completed,节点结果、附件、状态事件、通知与审计记录
P100,活动策划移交,技术后台端,6,S06,数据回收,查看/配合,监督/协同,配置支撑/留痕,P100_S06,P100.stage.06.completed,节点结果、附件、状态事件、通知与审计记录
P100,活动策划移交,技术后台端,7,S07,效果复盘,查看/配合,主办/决策,配置支撑/留痕,P100_S07,P100.stage.07.completed,节点结果、附件、状态事件、通知与审计记录
P101,产品上架,技术后台端,1,S01,产品资料,查看/配合,监督/协同,配置支撑/留痕,P101_S01,P101.stage.01.completed,节点结果、附件、状态事件、通知与审计记录
P101,产品上架,技术后台端,2,S02,内部产品映射,查看/配合,监督/协同,配置支撑/留痕,P101_S02,P101.stage.02.completed,节点结果、附件、状态事件、通知与审计记录
P101,产品上架,技术后台端,3,S03,价格库存规则,查看/配合,监督/协同,配置支撑/留痕,P101_S03,P101.stage.03.completed,节点结果、附件、状态事件、通知与审计记录
P101,产品上架,技术后台端,4,S04,内容审核,查看/配合,主办/决策,配置支撑/留痕,P101_S04,P101.stage.04.completed,节点结果、附件、状态事件、通知与审计记录
P101,产品上架,技术后台端,5,S05,平台发布,查看/配合,主办/决策,配置支撑/留痕,P101_S05,P101.stage.05.completed,节点结果、附件、状态事件、通知与审计记录
P101,产品上架,技术后台端,6,S06,回传校验,查看/配合,主办/决策,配置支撑/留痕,P101_S06,P101.stage.06.completed,节点结果、附件、状态事件、通知与审计记录
P101,产品上架,技术后台端,7,S07,监控,查看/配合,监督/协同,系统自动/技术保障,P101_S07,P101.stage.07.completed,节点结果、附件、状态事件、通知与审计记录
P102,OTA订单,技术后台端,1,S01,平台订单,查看/配合,监督/协同,配置支撑/留痕,P102_S01,P102.stage.01.completed,节点结果、附件、状态事件、通知与审计记录
P102,OTA订单,技术后台端,2,S02,签名与防重,查看/配合,监督/协同,系统自动/技术保障,P102_S02,P102.stage.02.completed,节点结果、附件、状态事件、通知与审计记录
P102,OTA订单,技术后台端,3,S03,价格库存校验,查看/配合,主办/决策,配置支撑/留痕,P102_S03,P102.stage.03.completed,节点结果、附件、状态事件、通知与审计记录
P102,OTA订单,技术后台端,4,S04,内部订单创建,查看/配合,监督/协同,配置支撑/留痕,P102_S04,P102.stage.04.completed,节点结果、附件、状态事件、通知与审计记录
P102,OTA订单,技术后台端,5,S05,出票/预约,查看/配合,监督/协同,配置支撑/留痕,P102_S05,P102.stage.05.completed,节点结果、附件、状态事件、通知与审计记录
P102,OTA订单,技术后台端,6,S06,核销,主办/填写,监督/协同,配置支撑/留痕,P102_S06,P102.stage.06.completed,节点结果、附件、状态事件、通知与审计记录
P102,OTA订单,技术后台端,7,S07,结算,查看/配合,监督/协同,配置支撑/留痕,P102_S07,P102.stage.07.completed,节点结果、附件、状态事件、通知与审计记录
P103,退款,技术后台端,1,S01,平台申请,主办/填写,监督/协同,配置支撑/留痕,P103_S01,P103.stage.01.completed,节点结果、附件、状态事件、通知与审计记录
P103,退款,技术后台端,2,S02,内部规则校验,查看/配合,主办/决策,配置支撑/留痕,P103_S02,P103.stage.02.completed,节点结果、附件、状态事件、通知与审计记录
P103,退款,技术后台端,3,S03,票码冻结,查看/配合,监督/协同,配置支撑/留痕,P103_S03,P103.stage.03.completed,节点结果、附件、状态事件、通知与审计记录
P103,退款,技术后台端,4,S04,退款执行,主办/填写,监督/协同,配置支撑/留痕,P103_S04,P103.stage.04.completed,节点结果、附件、状态事件、通知与审计记录
P103,退款,技术后台端,5,S05,平台回调,查看/配合,监督/协同,系统自动/技术保障,P103_S05,P103.stage.05.completed,节点结果、附件、状态事件、通知与审计记录
P103,退款,技术后台端,6,S06,财务冲销,查看/配合,监督/协同,配置支撑/留痕,P103_S06,P103.stage.06.completed,节点结果、附件、状态事件、通知与审计记录
P103,退款,技术后台端,7,S07,状态一致性对账,查看/配合,主办/决策,配置支撑/留痕,P103_S07,P103.stage.07.completed,节点结果、附件、状态事件、通知与审计记录
P104,评价客诉,技术后台端,1,S01,评价抓取,主办/填写,监督/协同,配置支撑/留痕,P104_S01,P104.stage.01.completed,节点结果、附件、状态事件、通知与审计记录
P104,评价客诉,技术后台端,2,S02,分类,查看/配合,监督/协同,配置支撑/留痕,P104_S02,P104.stage.02.completed,节点结果、附件、状态事件、通知与审计记录
P104,评价客诉,技术后台端,3,S03,回复审批,查看/配合,主办/决策,配置支撑/留痕,P104_S03,P104.stage.03.completed,节点结果、附件、状态事件、通知与审计记录
P104,评价客诉,技术后台端,4,S04,客服处理,查看/配合,主办/决策,配置支撑/留痕,P104_S04,P104.stage.04.completed,节点结果、附件、状态事件、通知与审计记录
