process_code,process_name,endpoint,state_code,state_name,enter_condition,allowed_action,next_state,sla,timeout_policy,rollback_rule,audit_point
P043,课程产品上线,技术后台端,S01,需求调研,流程触发/发起,提交/确认/处理/退回/转交（按权限）,课程设计,按流程配置；默认1个工作日,超时提醒→主管催办→高风险升级,仅退回到可编辑前置节点；关键财务/签署节点不得物理回退,操作者、身份、时间、前后值、原因、附件哈希、设备/IP
P043,课程产品上线,技术后台端,S02,课程设计,需求调研,提交/确认/处理/退回/转交（按权限）,内容与安全评审,按流程配置；默认1个工作日,超时提醒→主管催办→高风险升级,仅退回到可编辑前置节点；关键财务/签署节点不得物理回退,操作者、身份、时间、前后值、原因、附件哈希、设备/IP
P043,课程产品上线,技术后台端,S03,内容与安全评审,课程设计,提交/确认/处理/退回/转交（按权限）,成本定价,1个工作日；高风险按制度,超时提醒→主管催办→高风险升级,仅退回到可编辑前置节点；关键财务/签署节点不得物理回退,操作者、身份、时间、前后值、原因、附件哈希、设备/IP
P043,课程产品上线,技术后台端,S04,成本定价,内容与安全评审,提交/确认/处理/退回/转交（按权限）,试讲,按流程配置；默认1个工作日,超时提醒→主管催办→高风险升级,仅退回到可编辑前置节点；关键财务/签署节点不得物理回退,操作者、身份、时间、前后值、原因、附件哈希、设备/IP
P043,课程产品上线,技术后台端,S05,试讲,成本定价,提交/确认/处理/退回/转交（按权限）,版本批准,按流程配置；默认1个工作日,超时提醒→主管催办→高风险升级,仅退回到可编辑前置节点；关键财务/签署节点不得物理回退,操作者、身份、时间、前后值、原因、附件哈希、设备/IP
P043,课程产品上线,技术后台端,S06,版本批准,试讲,提交/确认/处理/退回/转交（按权限）,发布,按流程配置；默认1个工作日,超时提醒→主管催办→高风险升级,仅退回到可编辑前置节点；关键财务/签署节点不得物理回退,操作者、身份、时间、前后值、原因、附件哈希、设备/IP
P043,课程产品上线,技术后台端,S07,发布,版本批准,提交/确认/处理/退回/转交（按权限）,复审,按流程配置；默认1个工作日,超时提醒→主管催办→高风险升级,仅退回到可编辑前置节点；关键财务/签署节点不得物理回退,操作者、身份、时间、前后值、原因、附件哈希、设备/IP
P043,课程产品上线,技术后台端,S08,复审,发布,提交/确认/处理/退回/转交（按权限）,已关闭,按流程配置；默认1个工作日,超时提醒→主管催办→高风险升级,仅退回到可编辑前置节点；关键财务/签署节点不得物理回退,操作者、身份、时间、前后值、原因、附件哈希、设备/IP
P044,研学团队交付,技术后台端,S01,订单确认,流程触发/发起,提交/确认/处理/退回/转交（按权限）,团队与需求核验,1个工作日；高风险按制度,超时提醒→主管催办→高风险升级,仅退回到可编辑前置节点；关键财务/签署节点不得物理回退,操作者、身份、时间、前后值、原因、附件哈希、设备/IP
P044,研学团队交付,技术后台端,S02,团队与需求核验,订单确认,提交/确认/处理/退回/转交（按权限）,排课,按流程配置；默认1个工作日,超时提醒→主管催办→高风险升级,仅退回到可编辑前置节点；关键财务/签署节点不得物理回退,操作者、身份、时间、前后值、原因、附件哈希、设备/IP
P044,研学团队交付,技术后台端,S03,排课,团队与需求核验,提交/确认/处理/退回/转交（按权限）,资源子单,按流程配置；默认1个工作日,超时提醒→主管催办→高风险升级,仅退回到可编辑前置节点；关键财务/签署节点不得物理回退,操作者、身份、时间、前后值、原因、附件哈希、设备/IP
P044,研学团队交付,技术后台端,S04,资源子单,排课,提交/确认/处理/退回/转交（按权限）,行前确认,按流程配置；默认1个工作日,超时提醒→主管催办→高风险升级,仅退回到可编辑前置节点；关键财务/签署节点不得物理回退,操作者、身份、时间、前后值、原因、附件哈希、设备/IP
P044,研学团队交付,技术后台端,S05,行前确认,资源子单,提交/确认/处理/退回/转交（按权限）,签到,1个工作日；高风险按制度,超时提醒→主管催办→高风险升级,仅退回到可编辑前置节点；关键财务/签署节点不得物理回退,操作者、身份、时间、前后值、原因、附件哈希、设备/IP
P044,研学团队交付,技术后台端,S06,签到,行前确认,提交/确认/处理/退回/转交（按权限）,教学与实操,按流程配置；默认1个工作日,超时提醒→主管催办→高风险升级,仅退回到可编辑前置节点；关键财务/签署节点不得物理回退,操作者、身份、时间、前后值、原因、附件哈希、设备/IP
P044,研学团队交付,技术后台端,S07,教学与实操,签到,提交/确认/处理/退回/转交（按权限）,异常处理,按流程配置；默认1个工作日,超时提醒→主管催办→高风险升级,仅退回到可编辑前置节点；关键财务/签署节点不得物理回退,操作者、身份、时间、前后值、原因、附件哈希、设备/IP
P044,研学团队交付,技术后台端,S08,异常处理,教学与实操,提交/确认/处理/退回/转交（按权限）,评价,立即响应；L3/L4 30分钟内升级,超时提醒→主管催办→高风险升级,仅退回到可编辑前置节点；关键财务/签署节点不得物理回退,操作者、身份、时间、前后值、原因、附件哈希、设备/IP
P044,研学团队交付,技术后台端,S09,评价,异常处理,提交/确认/处理/退回/转交（按权限）,结算归档,按流程配置；默认1个工作日,超时提醒→主管催办→高风险升级,仅退回到可编辑前置节点；关键财务/签署节点不得物理回退,操作者、身份、时间、前后值、原因、附件哈希、设备/IP
P044,研学团队交付,技术后台端,S10,结算归档,评价,提交/确认/处理/退回/转交（按权限）,已关闭,T+1个工作日或财务日历,超时提醒→主管催办→高风险升级,仅退回到可编辑前置节点；关键财务/签署节点不得物理回退,操作者、身份、时间、前后值、原因、附件哈希、设备/IP
P045,讲师排课,技术后台端,S01,课程需求,流程触发/发起,提交/确认/处理/退回/转交（按权限）,资格校验,按流程配置；默认1个工作日,超时提醒→主管催办→高风险升级,仅退回到可编辑前置节点；关键财务/签署节点不得物理回退,操作者、身份、时间、前后值、原因、附件哈希、设备/IP
P045,讲师排课,技术后台端,S02,资格校验,课程需求,提交/确认/处理/退回/转交（按权限）,可用时间,按流程配置；默认1个工作日,超时提醒→主管催办→高风险升级,仅退回到可编辑前置节点；关键财务/签署节点不得物理回退,操作者、身份、时间、前后值、原因、附件哈希、设备/IP
P045,讲师排课,技术后台端,S03,可用时间,资格校验,提交/确认/处理/退回/转交（按权限）,排课锁定,按流程配置；默认1个工作日,超时提醒→主管催办→高风险升级,仅退回到可编辑前置节点；关键财务/签署节点不得物理回退,操作者、身份、时间、前后值、原因、附件哈希、设备/IP
P045,讲师排课,技术后台端,S04,排课锁定,可用时间,提交/确认/处理/退回/转交（按权限）,讲师确认,按流程配置；默认1个工作日,超时提醒→主管催办→高风险升级,仅退回到可编辑前置节点；关键财务/签署节点不得物理回退,操作者、身份、时间、前后值、原因、附件哈希、设备/IP
P045,讲师排课,技术后台端,S05,讲师确认,排课锁定,提交/确认/处理/退回/转交（按权限）,替补预案,1个工作日；高风险按制度,超时提醒→主管催办→高风险升级,仅退回到可编辑前置节点；关键财务/签署节点不得物理回退,操作者、身份、时间、前后值、原因、附件哈希、设备/IP
P045,讲师排课,技术后台端,S06,替补预案,讲师确认,提交/确认/处理/退回/转交（按权限）,授课记录,按流程配置；默认1个工作日,超时提醒→主管催办→高风险升级,仅退回到可编辑前置节点；关键财务/签署节点不得物理回退,操作者、身份、时间、前后值、原因、附件哈希、设备/IP
P045,讲师排课,技术后台端,S07,授课记录,替补预案,提交/确认/处理/退回/转交（按权限）,评价回写,按计划时点/班次完成,超时提醒→主管催办→高风险升级,仅退回到可编辑前置节点；关键财务/签署节点不得物理回退,操作者、身份、时间、前后值、原因、附件哈希、设备/IP
P045,讲师排课,技术后台端,S08,评价回写,授课记录,提交/确认/处理/退回/转交（按权限）,已关闭,按流程配置；默认1个工作日,超时提醒→主管催办→高风险升级,仅退回到可编辑前置节点；关键财务/签署节点不得物理回退,操作者、身份、时间、前后值、原因、附件哈希、设备/IP
P046,通知执行,技术后台端,S01,起草,流程触发/发起,提交/确认/处理/退回/转交（按权限）,审核,按流程配置；默认1个工作日,超时提醒→主管催办→高风险升级,仅退回到可编辑前置节点；关键财务/签署节点不得物理回退,操作者、身份、时间、前后值、原因、附件哈希、设备/IP
